elapsed time,timestamp,topic,value
19.015468411,1772638162.227442728,/qpos.qpos[5],0.10211519992050758
19.056244278,1772638162.268218595,/qpos.qpos[5],0.10123700200700561
19.100537083,1772638162.312511400,/qpos.qpos[5],0.10010080241925363
19.140940887,1772638162.352915204,/qpos.qpos[5],0.09912646471098574
19.185061906,1772638162.397036223,/qpos.qpos[5],0.09841455466292522
19.228976348,1772638162.440950665,/qpos.qpos[5],0.09779638944901974
19.269520235,1772638162.481494552,/qpos.qpos[5],0.09736267760546115
19.314300291,1772638162.526274608,/qpos.qpos[5],0.09713266151939687
19.355619687,1772638162.567594004,/qpos.qpos[5],0.09715319349763225
19.398687669,1772638162.610661986,/qpos.qpos[5],0.09715825104433799
19.440224762,1772638162.652199079,/qpos.qpos[5],0.09713213290256029
19.483024211,1772638162.694998528,/qpos.qpos[5],0.09672672409506648
19.52480793,1772638162.736782247,/qpos.qpos[5],0.09581953461031194
19.569066612,1772638162.781040929,/qpos.qpos[5],0.09506910263055503
19.606887185,1772638162.818861502,/qpos.qpos[5],0.09443275520024713
19.634069737,1772638162.846044054,/qpos.qpos[5],0.09389784239179723
19.659673958,1772638162.871648275,/qpos.qpos[5],0.09339374717075061
19.682067418,1772638162.894041735,/qpos.qpos[5],0.09274740808013353
19.704415215,1772638162.916389532,/qpos.qpos[5],0.09206149423272382
19.725633974,1772638162.937608291,/qpos.qpos[5],0.09123971796787983
19.748406363,1772638162.960380680,/qpos.qpos[5],0.09042660361265872
19.769985418,1772638162.981959735,/qpos.qpos[5],0.08950676819812947
19.791804943,1772638163.003779260,/qpos.qpos[5],0.08866643371587073
19.813380117,1772638163.025354434,/qpos.qpos[5],0.08778503161797141
19.836513564,1772638163.048487881,/qpos.qpos[5],0.08688314617985891
19.858027823,1772638163.070002140,/qpos.qpos[5],0.0859091741812257
19.880759115,1772638163.092733432,/qpos.qpos[5],0.08493857082645605
19.902500232,1772638163.114474549,/qpos.qpos[5],0.08393132322884506
19.924207312,1772638163.136181629,/qpos.qpos[5],0.08288827784629234
19.951455787,1772638163.163430104,/qpos.qpos[5],0.0818167559297988
19.985244029,1772638163.197218346,/qpos.qpos[5],0.08050158751382076
20.028858219,1772638163.240832536,/qpos.qpos[5],0.07885985505401734
20.068856659,1772638163.280830976,/qpos.qpos[5],0.07669519920132864
20.1168724,1772638163.328846717,/qpos.qpos[5],0.07494302552735951
20.158227669,1772638163.370201986,/qpos.qpos[5],0.07304429351330614
20.202778342,1772638163.414752659,/qpos.qpos[5],0.07131949262366394
20.246511679,1772638163.458485996,/qpos.qpos[5],0.06861259969950066
20.286269235,1772638163.498243552,/qpos.qpos[5],0.0656316140532244
20.331055774,1772638163.543030091,/qpos.qpos[5],0.06377355064255526
20.372564784,1772638163.584539101,/qpos.qpos[5],0.062201124151658696
20.415097124,1772638163.627071441,/qpos.qpos[5],0.06087470003022493
20.457792118,1772638163.669766435,/qpos.qpos[5],0.059827408803545076
20.505527913,1772638163.717502230,/qpos.qpos[5],0.05891575577632252
20.546585065,1772638163.758559382,/qpos.qpos[5],0.0581098895286382
20.595601457,1772638163.807575774,/qpos.qpos[5],0.05764896070609298
20.636388546,1772638163.848362863,/qpos.qpos[5],0.05734291780496354
20.683829256,1772638163.895803573,/qpos.qpos[5],0.057235802367887924
20.731915715,1772638163.943890032,/qpos.qpos[5],0.05723649051407778
20.780257612,1772638163.992231929,/qpos.qpos[5],0.05724328714438467
20.818005442,1772638164.029979759,/qpos.qpos[5],0.057216634322619475
20.843774975,1772638164.055749292,/qpos.qpos[5],0.057189177333459865
20.866152461,1772638164.078126778,/qpos.qpos[5],0.05717409975083798
20.88872219,1772638164.100696507,/qpos.qpos[5],0.05715814180490366
20.910284758,1772638164.122259075,/qpos.qpos[5],0.057145511889217605
20.932150488,1772638164.144124805,/qpos.qpos[5],0.05713556043426949
20.955110159,1772638164.167084476,/qpos.qpos[5],0.05712891820936161
20.976398876,1772638164.188373193,/qpos.qpos[5],0.05712372032488366
20.998974521,1772638164.210948838,/qpos.qpos[5],0.0571176461060314
21.021111791,1772638164.233086108,/qpos.qpos[5],0.05711408414971055
21.042377345,1772638164.254351662,/qpos.qpos[5],0.05710704858503694
21.064407485,1772638164.276381802,/qpos.qpos[5],0.05709447857443475
21.086900664,1772638164.298874981,/qpos.qpos[5],0.057074903061991755
21.108154225,1772638164.320128542,/qpos.qpos[5],0.057054124824840624
21.131457294,1772638164.343431611,/qpos.qpos[5],0.057037710014945085
21.155077139,1772638164.367051456,/qpos.qpos[5],0.05702032559684525
21.177211687,1772638164.389186004,/qpos.qpos[5],0.056999909440072015
21.200040958,1772638164.412015275,/qpos.qpos[5],0.05697470606436204
21.225566504,1772638164.437540821,/qpos.qpos[5],0.056942927535111744
21.250995847,1772638164.462970164,/qpos.qpos[5],0.0569011157349356
21.274419692,1772638164.486394009,/qpos.qpos[5],0.056856317780124344
21.296736945,1772638164.508711262,/qpos.qpos[5],0.05680704683435413
21.318518627,1772638164.530492944,/qpos.qpos[5],0.05676126050562272
21.339502968,1772638164.551477285,/qpos.qpos[5],0.05671745803533998
21.361195297,1772638164.573169614,/qpos.qpos[5],0.05667456634786159
21.382875406,1772638164.594849723,/qpos.qpos[5],0.05662635412015111
21.405775761,1772638164.617750078,/qpos.qpos[5],0.05657585638713597
21.427097879,1772638164.639072196,/qpos.qpos[5],0.05651519759339389
21.44943645,1772638164.661410767,/qpos.qpos[5],0.05645639293429672
21.472078664,1772638164.684052981,/qpos.qpos[5],0.05638965924286646
21.493864342,1772638164.705838659,/qpos.qpos[5],0.0563244039850363
21.516011533,1772638164.727985850,/qpos.qpos[5],0.05626227272732911
21.53867359,1772638164.750647907,/qpos.qpos[5],0.056201648535057186
21.559903718,1772638164.771878035,/qpos.qpos[5],0.05613628265319664
21.582373462,1772638164.794347779,/qpos.qpos[5],0.056071412266480145
21.604793359,1772638164.816767676,/qpos.qpos[5],0.05599158286169052
21.626902911,1772638164.838877228,/qpos.qpos[5],0.05590837055813207
21.649390546,1772638164.861364863,/qpos.qpos[5],0.055818649621565096
21.672320161000002,1772638164.884294478,/qpos.qpos[5],0.05571781101956252
21.694155132,1772638164.906129449,/qpos.qpos[5],0.05560791553930731
21.716660676,1772638164.928634993,/qpos.qpos[5],0.05549849406194163
21.739114492,1772638164.951088809,/qpos.qpos[5],0.05537070693510145
21.761167972,1772638164.973142289,/qpos.qpos[5],0.05523890104305525
21.782796128,1772638164.994770445,/qpos.qpos[5],0.05511035137979608
21.805371447,1772638165.017345764,/qpos.qpos[5],0.05498722418711389
21.826919076,1772638165.038893393,/qpos.qpos[5],0.05485463102310968
21.849698079,1772638165.061672396,/qpos.qpos[5],0.05473621985545306
21.871794974,1772638165.083769291,/qpos.qpos[5],0.054610544542494206
21.893401747,1772638165.105376064,/qpos.qpos[5],0.05449514220328332
21.915375883,1772638165.127350200,/qpos.qpos[5],0.054383942095525176
21.937479606,1772638165.149453923,/qpos.qpos[5],0.054276510827291846
21.959001741,1772638165.170976058,/qpos.qpos[5],0.054172703490072235
21.981129429,1772638165.193103746,/qpos.qpos[5],0.0540767743590797
22.003236132,1772638165.215210449,/qpos.qpos[5],0.053972406846713984
22.025018403,1772638165.236992720,/qpos.qpos[5],0.053864361664248024
22.046494521,1772638165.258468838,/qpos.qpos[5],0.05374644515334148
22.068966223,1772638165.280940540,/qpos.qpos[5],0.05360486721329774
22.090379962,1772638165.302354279,/qpos.qpos[5],0.053447417068586855
22.112500602,1772638165.324474919,/qpos.qpos[5],0.053293221184321095
22.134909458,1772638165.346883775,/qpos.qpos[5],0.053163406644573044
22.156352642,1772638165.368326959,/qpos.qpos[5],0.0530668106763407
22.178313806,1772638165.390288123,/qpos.qpos[5],0.052985467060007715
22.199778473,1772638165.411752790,/qpos.qpos[5],0.052909870225701885
22.222119987,1772638165.434094304,/qpos.qpos[5],0.052841498584075136
22.244209564,1772638165.456183881,/qpos.qpos[5],0.052759642320281984
22.265899959,1772638165.477874276,/qpos.qpos[5],0.05266840296012558
22.288088464,1772638165.500062781,/qpos.qpos[5],0.052560769666490405
22.309791526,1772638165.521765843,/qpos.qpos[5],0.05241889414027362
22.331478055,1772638165.543452372,/qpos.qpos[5],0.052235926574872055
22.353780316,1772638165.565754633,/qpos.qpos[5],0.05200178326547241
22.375075004,1772638165.587049321,/qpos.qpos[5],0.05171159229589012
22.396405039,1772638165.608379356,/qpos.qpos[5],0.05135658071810375
22.418947154,1772638165.630921471,/qpos.qpos[5],0.05095272272432542
22.440890565,1772638165.652864882,/qpos.qpos[5],0.05045986139007703
22.463224492,1772638165.675198809,/qpos.qpos[5],0.04988999372361768
22.486086633,1772638165.698060950,/qpos.qpos[5],0.04920946820920912
22.508066703,1772638165.720041020,/qpos.qpos[5],0.04847273006216406
22.529820408,1772638165.741794725,/qpos.qpos[5],0.04760782453337634
22.552406571,1772638165.764380888,/qpos.qpos[5],0.04672777196506749
22.573568346000002,1772638165.785542663,/qpos.qpos[5],0.04566332694428505
22.59571359,1772638165.807687907,/qpos.qpos[5],0.04460294823531453
22.618227293,1772638165.830201610,/qpos.qpos[5],0.04339897340703291
22.640127534,1772638165.852101851,/qpos.qpos[5],0.042036502945558246
22.661869463,1772638165.873843780,/qpos.qpos[5],0.04070762095104573
22.683412679,1772638165.895386996,/qpos.qpos[5],0.039239766430274936
22.705871479,1772638165.917845796,/qpos.qpos[5],0.037703872446539936
22.726956898,1772638165.938931215,/qpos.qpos[5],0.03610683453590558
22.749548841,1772638165.961523158,/qpos.qpos[5],0.03452873215495206
22.771800445,1772638165.983774762,/qpos.qpos[5],0.032747259689905904
22.792893296,1772638166.004867613,/qpos.qpos[5],0.0310015660913444
22.816545309,1772638166.028519626,/qpos.qpos[5],0.029304873844262825
22.838750884,1772638166.050725201,/qpos.qpos[5],0.02733737529300055
22.860512517,1772638166.072486834,/qpos.qpos[5],0.02551690986874422
22.88199753,1772638166.093971847,/qpos.qpos[5],0.023687395691964448
22.904660091,1772638166.116634408,/qpos.qpos[5],0.02193793571024493
22.925697831,1772638166.137672148,/qpos.qpos[5],0.020026549025318488
22.947587236,1772638166.159561553,/qpos.qpos[5],0.018293501109182903
22.969809697,1772638166.181784014,/qpos.qpos[5],0.0164979413075806
22.991396749,1772638166.203371066,/qpos.qpos[5],0.015118044686494829
23.013632847,1772638166.225607164,/qpos.qpos[5],0.014746144859056568
23.036444796,1772638166.248419113,/qpos.qpos[5],0.014672264775329891
23.057851347,1772638166.269825664,/qpos.qpos[5],0.014755449575061665
23.079779685,1772638166.291754002,/qpos.qpos[5],0.014968972194046564
23.102197991,1772638166.314172308,/qpos.qpos[5],0.01534734802902639
23.124260615,1772638166.336234932,/qpos.qpos[5],0.01592281132386776
23.146871529,1772638166.358845846,/qpos.qpos[5],0.01665511890591877
23.169676632,1772638166.381650949,/qpos.qpos[5],0.017559526297711573
23.191521665,1772638166.403495982,/qpos.qpos[5],0.018676122321067724
23.213135901,1772638166.425110218,/qpos.qpos[5],0.019898181934490597
23.235632959,1772638166.447607276,/qpos.qpos[5],0.021262323530436913
23.257274093,1772638166.469248410,/qpos.qpos[5],0.022757030155839734
23.27946522,1772638166.491439537,/qpos.qpos[5],0.02435979053109613
23.302508529,1772638166.514482846,/qpos.qpos[5],0.026039257600774687
23.323604552,1772638166.535578869,/qpos.qpos[5],0.027824529550421737
23.345557609,1772638166.557531926,/qpos.qpos[5],0.029413961065082907
23.36805906,1772638166.580033377,/qpos.qpos[5],0.03102512326301247
23.389687144,1772638166.601661461,/qpos.qpos[5],0.03267849430940543
23.411994326,1772638166.623968643,/qpos.qpos[5],0.034138216845679505
23.433489003,1772638166.645463320,/qpos.qpos[5],0.035608656562886275
23.455600497,1772638166.667574814,/qpos.qpos[5],0.037004619408242304
23.477028467,1772638166.689002784,/qpos.qpos[5],0.03829214055081456
23.498984731,1772638166.710959048,/qpos.qpos[5],0.03939067749388817
23.520903084,1772638166.732877401,/qpos.qpos[5],0.0403893547545066
23.54234692,1772638166.754321237,/qpos.qpos[5],0.0412348770470977
23.564735884,1772638166.776710201,/qpos.qpos[5],0.04194624479358551
23.587091732,1772638166.799066049,/qpos.qpos[5],0.04253802500888387
23.60802431,1772638166.819998627,/qpos.qpos[5],0.04303130122069818
23.629523334,1772638166.841497651,/qpos.qpos[5],0.04335119708983651
23.651896978,1772638166.863871295,/qpos.qpos[5],0.04357623212285414
23.673654409,1772638166.885628726,/qpos.qpos[5],0.04365904996823897
23.695401089,1772638166.907375406,/qpos.qpos[5],0.04359745828400384
23.717474742,1772638166.929449059,/qpos.qpos[5],0.043402184688786295
23.739575196,1772638166.951549513,/qpos.qpos[5],0.043092449853141125
23.761322785,1772638166.973297102,/qpos.qpos[5],0.04268052151786603
23.782807239,1772638166.994781556,/qpos.qpos[5],0.042178273811008145
23.804944697,1772638167.016919014,/qpos.qpos[5],0.04163689618370807
23.827222758,1772638167.039197075,/qpos.qpos[5],0.04101804871942568
23.849123086,1772638167.061097403,/qpos.qpos[5],0.040332444778037706
23.871194647,1772638167.083168964,/qpos.qpos[5],0.039659057630967956
23.892877268,1772638167.104851585,/qpos.qpos[5],0.03898240287368636
23.914654613,1772638167.126628930,/qpos.qpos[5],0.03834731015867866
23.936767091,1772638167.148741408,/qpos.qpos[5],0.037723121462780465
23.958005167,1772638167.169979484,/qpos.qpos[5],0.03717877179440583
23.979321996,1772638167.191296313,/qpos.qpos[5],0.03675842760329101
24.002461048,1772638167.214435365,/qpos.qpos[5],0.03643733781661551
24.023815619,1772638167.235789936,/qpos.qpos[5],0.036233967197736854
24.04535502,1772638167.257329337,/qpos.qpos[5],0.03614411330602979
24.066972081,1772638167.278946398,/qpos.qpos[5],0.03611489845347731
24.089281339,1772638167.301255656,/qpos.qpos[5],0.036001039315177126
24.112011672,1772638167.323985989,/qpos.qpos[5],0.03558346617836785
24.133834172,1772638167.345808489,/qpos.qpos[5],0.03475382318851699
24.155938537,1772638167.367912854,/qpos.qpos[5],0.03357625702480555
24.17776022,1772638167.389734537,/qpos.qpos[5],0.032218271903345946
24.199600378,1772638167.411574695,/qpos.qpos[5],0.030605289712540826
24.22843325,1772638167.440407567,/qpos.qpos[5],0.02866560773181381
24.258253995,1772638167.470228312,/qpos.qpos[5],0.025740830443512316
24.299124982,1772638167.511099299,/qpos.qpos[5],0.02212183243409763
24.346116104,1772638167.558090421,/qpos.qpos[5],0.017028356812855628
24.380058778,1772638167.592033095,/qpos.qpos[5],0.011550778907917583
24.406040326,1772638167.618014643,/qpos.qpos[5],0.008110009741303657
24.431029761,1772638167.643004078,/qpos.qpos[5],0.005793948279305158
24.453917652,1772638167.665891969,/qpos.qpos[5],0.004011628613723345
24.475446992,1772638167.687421309,/qpos.qpos[5],0.0025879600877442817
24.497784301,1772638167.709758618,/qpos.qpos[5],0.0014452771601999545
24.520021454,1772638167.731995771,/qpos.qpos[5],0.0005562959833655924
24.540940609,1772638167.752914926,/qpos.qpos[5],-0.000035462825165618465
24.562427169,1772638167.774401486,/qpos.qpos[5],-0.0003572570119538175
24.585017038,1772638167.796991355,/qpos.qpos[5],-0.0006795749682103255
24.607338097,1772638167.819312414,/qpos.qpos[5],-0.0010643981995598292
24.628527506,1772638167.840501823,/qpos.qpos[5],-0.001543797346991446
24.649957441,1772638167.861931758,/qpos.qpos[5],-0.0019752174587532897
24.672443967,1772638167.884418284,/qpos.qpos[5],-0.002282553977848101
24.694411454,1772638167.906385771,/qpos.qpos[5],-0.0023640191084978424
24.716717349,1772638167.928691666,/qpos.qpos[5],-0.002140518744845203
24.751405316,1772638167.963379633,/qpos.qpos[5],-0.001655851353461586
24.792072896,1772638168.004047213,/qpos.qpos[5],-0.0003718989400961225
24.831796754,1772638168.043771071,/qpos.qpos[5],0.001961580987159757
24.879033626000002,1772638168.091007943,/qpos.qpos[5],0.004965758673949715
24.919633603,1772638168.131607920,/qpos.qpos[5],0.008793411109705107
24.95902268,1772638168.170996997,/qpos.qpos[5],0.012307344870034398
24.999962297,1772638168.211936614,/qpos.qpos[5],0.016068738434442065
25.04652856,1772638168.258502877,/qpos.qpos[5],0.020609344847411986
25.104520268,1772638168.316494585,/qpos.qpos[5],0.026537321002148923
25.148006811,1772638168.359981128,/qpos.qpos[5],0.03466242231668015
25.194420811,1772638168.406395128,/qpos.qpos[5],0.04049998573534355
25.229014137,1772638168.440988454,/qpos.qpos[5],0.04664234487103303
25.265358438,1772638168.477332755,/qpos.qpos[5],0.051076340445880226
25.294574178,1772638168.506548495,/qpos.qpos[5],0.055991359945836365
25.319927335,1772638168.531901652,/qpos.qpos[5],0.05978987758029317
25.34547136,1772638168.557445677,/qpos.qpos[5],0.06298670360780602
25.368067898,1772638168.580042215,/qpos.qpos[5],0.06622297260808102
25.389751547,1772638168.601725864,/qpos.qpos[5],0.06900331524471473
25.411600605,1772638168.623574922,/qpos.qpos[5],0.0714788238424221
25.433352377,1772638168.645326694,/qpos.qpos[5],0.07401049900486442
25.45567783,1772638168.667652147,/qpos.qpos[5],0.07646870612051845
25.476606192,1772638168.688580509,/qpos.qpos[5],0.07882824068984688
25.498724732,1772638168.710699049,/qpos.qpos[5],0.08098239607824587
25.521035625,1772638168.733009942,/qpos.qpos[5],0.08314498693456705
25.542310575,1772638168.754284892,/qpos.qpos[5],0.0852081338688311
25.563860758,1772638168.775835075,/qpos.qpos[5],0.08717153920925456
25.586031987,1772638168.798006304,/qpos.qpos[5],0.088945886133239
25.607027951,1772638168.819002268,/qpos.qpos[5],0.09076134518405495
25.633810106,1772638168.845784423,/qpos.qpos[5],0.0923022615703188
25.673451674,1772638168.885425991,/qpos.qpos[5],0.09407952606738386
25.713026434,1772638168.925000751,/qpos.qpos[5],0.09659783620529488
25.749093534,1772638168.961067851,/qpos.qpos[5],0.09877012226732973
25.790673916,1772638169.002648233,/qpos.qpos[5],0.10041347999169212
25.834753181,1772638169.046727498,/qpos.qpos[5],0.10182690200584368
25.874886474,1772638169.086860791,/qpos.qpos[5],0.10286217856649722
25.918072493,1772638169.130046810,/qpos.qpos[5],0.10357576107062877
25.958136713000002,1772638169.170111030,/qpos.qpos[5],0.10418005324659713
26.001942314,1772638169.213916631,/qpos.qpos[5],0.10436745168063469
26.042355434,1772638169.254329751,/qpos.qpos[5],0.1040791911660247
26.086709053,1772638169.298683370,/qpos.qpos[5],0.1034946007917451
26.131904498,1772638169.343878815,/qpos.qpos[5],0.1026314823210193
26.173745971,1772638169.385720288,/qpos.qpos[5],0.10207977902273814
26.217521474,1772638169.429495791,/qpos.qpos[5],0.10158012626163966
26.257873083,1772638169.469847400,/qpos.qpos[5],0.10110679663934093
26.301819602,1772638169.513793919,/qpos.qpos[5],0.10076865480736129
26.345900878,1772638169.557875195,/qpos.qpos[5],0.10063824464914883
26.38550404,1772638169.597478357,/qpos.qpos[5],0.10019000142875006
26.431368044,1772638169.643342361,/qpos.qpos[5],0.09908469717945266
26.477179421,1772638169.689153738,/qpos.qpos[5],0.09795883055315951
26.517088307,1772638169.729062624,/qpos.qpos[5],0.09696992487667556
26.558874931,1772638169.770849248,/qpos.qpos[5],0.09600249021202864
26.596544112,1772638169.808518429,/qpos.qpos[5],0.09469294245476023
26.620916758,1772638169.832891075,/qpos.qpos[5],0.09322956072332944
26.646578334,1772638169.858552651,/qpos.qpos[5],0.09221514495246981
26.669154273,1772638169.881128590,/qpos.qpos[5],0.09107389577209937
26.690379243,1772638169.902353560,/qpos.qpos[5],0.09004512414547637
26.712509772,1772638169.924484089,/qpos.qpos[5],0.08908266914308753
26.734820909,1772638169.946795226,/qpos.qpos[5],0.08803920508812801
26.757030579,1772638169.969004896,/qpos.qpos[5],0.08696106737249792
26.778743995,1772638169.990718312,/qpos.qpos[5],0.08585932434290892
26.80023337,1772638170.012207687,/qpos.qpos[5],0.08472370203687726
26.82275103,1772638170.034725347,/qpos.qpos[5],0.08355038635621498
26.84454126,1772638170.056515577,/qpos.qpos[5],0.08235177500038905
26.866429952,1772638170.078404269,/qpos.qpos[5],0.08112783244055076
26.889026363,1772638170.101000680,/qpos.qpos[5],0.07992461764791418
26.914040576,1772638170.126014893,/qpos.qpos[5],0.07897399352285428
26.944763374,1772638170.156737691,/qpos.qpos[5],0.07792750197758569
26.975963731,1772638170.187938048,/qpos.qpos[5],0.07670630665640217
27.0172431,1772638170.229217417,/qpos.qpos[5],0.07554351938568382
27.058756237,1772638170.270730554,/qpos.qpos[5],0.07397541830721067
27.103546923,1772638170.315521240,/qpos.qpos[5],0.07243805628701515
27.146928636,1772638170.358902953,/qpos.qpos[5],0.07085807561112119
27.187036713,1772638170.399011030,/qpos.qpos[5],0.06951709668742924
27.231679291,1772638170.443653608,/qpos.qpos[5],0.06822771774520911
27.272596382,1772638170.484570699,/qpos.qpos[5],0.06685633654679234
27.320603613,1772638170.532577930,/qpos.qpos[5],0.0653456862696281
27.364780670000002,1772638170.576754987,/qpos.qpos[5],0.0637912861449855
27.407133503,1772638170.619107820,/qpos.qpos[5],0.0626637939847313
27.451273566,1772638170.663247883,/qpos.qpos[5],0.06179631872448874
27.493358762,1772638170.705333079,/qpos.qpos[5],0.061031412542997494
27.537248249,1772638170.749222566,/qpos.qpos[5],0.060418213585705094
27.580993977,1772638170.792968294,/qpos.qpos[5],0.059934410015834556
27.621930361,1772638170.833904678,/qpos.qpos[5],0.05960316243485514
27.6647759,1772638170.876750217,/qpos.qpos[5],0.05941159650843627
27.705436829,1772638170.917411146,/qpos.qpos[5],0.05934149606251879
27.748464539,1772638170.960438856,/qpos.qpos[5],0.05934065145381481
27.786521591,1772638170.998495908,/qpos.qpos[5],0.05933711620785199
27.81302603,1772638171.025000347,/qpos.qpos[5],0.05932115212394409
27.839447411000002,1772638171.051421728,/qpos.qpos[5],0.059307641713930694
27.860578337,1772638171.072552654,/qpos.qpos[5],0.05929445297975325
27.883396677,1772638171.095370994,/qpos.qpos[5],0.05928000529882664
27.906216873,1772638171.118191190,/qpos.qpos[5],0.05926394302274402
27.928176378,1772638171.140150695,/qpos.qpos[5],0.05925580836497568
27.950202186,1772638171.162176503,/qpos.qpos[5],0.05924755375676716
27.971966702,1772638171.183941019,/qpos.qpos[5],0.05923520274108138
27.993793653,1772638171.205767970,/qpos.qpos[5],0.05922416085455632
28.015529,1772638171.227503317,/qpos.qpos[5],0.05921531970559263
28.037627763,1772638171.249602080,/qpos.qpos[5],0.0591999530190148
28.05866427,1772638171.270638587,/qpos.qpos[5],0.05917874044809762
28.080451101,1772638171.292425418,/qpos.qpos[5],0.05915476349595151
28.104960672,1772638171.316934989,/qpos.qpos[5],0.05912723979451978
28.129942046,1772638171.341916363,/qpos.qpos[5],0.059097676180078634
28.155947935,1772638171.367922252,/qpos.qpos[5],0.059066897595670034
28.177891293,1772638171.389865610,/qpos.qpos[5],0.05903011363903772
28.199668165,1772638171.411642482,/qpos.qpos[5],0.058991034289740535
28.222119343,1772638171.434093660,/qpos.qpos[5],0.05894765096143749
28.243113989,1772638171.455088306,/qpos.qpos[5],0.058899500152465714
28.265426229,1772638171.477400546,/qpos.qpos[5],0.05885225994366648
28.287403945,1772638171.499378262,/qpos.qpos[5],0.05879959671551823
28.309175329,1772638171.521149646,/qpos.qpos[5],0.05874763220492051
28.335831615,1772638171.547805932,/qpos.qpos[5],0.05869870686896979
28.370209736,1772638171.582184053,/qpos.qpos[5],0.05864229145693195
28.413406365,1772638171.625380682,/qpos.qpos[5],0.05856876498199511
28.453276483,1772638171.665250800,/qpos.qpos[5],0.05848175178121658
28.491278146,1772638171.703252463,/qpos.qpos[5],0.05839746875715452
28.518571001,1772638171.730545318,/qpos.qpos[5],0.058310385941497664
28.54601545,1772638171.757989767,/qpos.qpos[5],0.05823851124643152
28.573059415,1772638171.785033732,/qpos.qpos[5],0.058148747956147
28.595005472,1772638171.806979789,/qpos.qpos[5],0.058040377020034416
28.616870703,1772638171.828845020,/qpos.qpos[5],0.05794328505583984
28.639119083,1772638171.851093400,/qpos.qpos[5],0.057839795281485556
28.663229619,1772638171.875203936,/qpos.qpos[5],0.057726030421703996
28.685782465,1772638171.897756782,/qpos.qpos[5],0.05759933010394306
28.707473043,1772638171.919447360,/qpos.qpos[5],0.05747559714349424
28.729173567,1772638171.941147884,/qpos.qpos[5],0.05734710478924552
28.75210654,1772638171.964080857,/qpos.qpos[5],0.05721687061044806
28.77377676,1772638171.985751077,/qpos.qpos[5],0.057080043848844034
28.795721482,1772638172.007695799,/qpos.qpos[5],0.05695655967050151
28.821151938,1772638172.033126255,/qpos.qpos[5],0.056830617364107425
28.848878575,1772638172.060852892,/qpos.qpos[5],0.05668638344241048
28.889151246,1772638172.101125563,/qpos.qpos[5],0.05654273508748302
28.931983144,1772638172.143957461,/qpos.qpos[5],0.05633641493102512
28.969265216,1772638172.181239533,/qpos.qpos[5],0.05613793497013931
29.01527404,1772638172.227248357,/qpos.qpos[5],0.05596143997119239
29.063351446,1772638172.275325763,/qpos.qpos[5],0.05569974260690796
29.104616506,1772638172.316590823,/qpos.qpos[5],0.0553716844766285
29.150204815,1772638172.362179132,/qpos.qpos[5],0.05512829730241799
29.196123653,1772638172.408097970,/qpos.qpos[5],0.054903335109421206
29.238827245,1772638172.450801562,/qpos.qpos[5],0.05464838476635306
29.286107744,1772638172.498082061,/qpos.qpos[5],0.05433520087808065
29.332172499,1772638172.544146816,/qpos.qpos[5],0.05385317589485458
29.378600362,1772638172.590574679,/qpos.qpos[5],0.05314196949486177
29.420909844,1772638172.632884161,/qpos.qpos[5],0.05215428881062451
29.466117282,1772638172.678091599,/qpos.qpos[5],0.050957150552898144
29.514386555,1772638172.726360872,/qpos.qpos[5],0.04935146952697642
29.555354027,1772638172.767328344,/qpos.qpos[5],0.047205512710528426
29.603258613,1772638172.815232930,/qpos.qpos[5],0.045065189537265606
29.649033634,1772638172.861007951,/qpos.qpos[5],0.04223347325481249
29.684998536,1772638172.896972853,/qpos.qpos[5],0.039126107194882166
29.711322937,1772638172.923297254,/qpos.qpos[5],0.036505297472964264
29.735859569,1772638172.947833886,/qpos.qpos[5],0.03452007584783934
29.758970599,1772638172.970944916,/qpos.qpos[5],0.03255067224618798
29.781009347,1772638172.992983664,/qpos.qpos[5],0.03070040062613867
29.80317057,1772638173.015144887,/qpos.qpos[5],0.02890661877689295
29.82564607,1772638173.037620387,/qpos.qpos[5],0.02701726213196629
29.847733248,1772638173.059707565,/qpos.qpos[5],0.025207419846630923
29.869749352,1772638173.081723669,/qpos.qpos[5],0.023400115814055246
29.892382139,1772638173.104356456,/qpos.qpos[5],0.021599429215401342
29.914159875,1772638173.126134192,/qpos.qpos[5],0.01973110714516479
29.93651889,1772638173.148493207,/qpos.qpos[5],0.018045493330997114
29.95786017,1772638173.169834487,/qpos.qpos[5],0.01622951808725373
29.980019786,1772638173.191994103,/qpos.qpos[5],0.015186042665289843
30.002391626,1772638173.214365943,/qpos.qpos[5],0.014919410948220767
30.024007889,1772638173.235982206,/qpos.qpos[5],0.014902655752882403
30.045706688,1772638173.257681005,/qpos.qpos[5],0.015015395909743023
30.068612727,1772638173.280587044,/qpos.qpos[5],0.015269315226910737
30.09192641,1772638173.303900727,/qpos.qpos[5],0.015697404354792256
30.117282151,1772638173.329256468,/qpos.qpos[5],0.016301981983017636
30.142906326,1772638173.354880643,/qpos.qpos[5],0.017207803828103774
30.168203433,1772638173.380177750,/qpos.qpos[5],0.018288926074960504
30.191379253,1772638173.403353570,/qpos.qpos[5],0.019613063782272584
30.213025619,1772638173.424999936,/qpos.qpos[5],0.020943601326672334
30.235613593,1772638173.447587910,/qpos.qpos[5],0.022277780637856452
30.256771849,1772638173.468746166,/qpos.qpos[5],0.02384877790534739
30.278888664,1772638173.490862981,/qpos.qpos[5],0.025355495492405993
